month,ecosystem,stack_overflow_tag_anchor,github_repo_group,representative_repo_count,month_index,post_chatgpt,so_dependence_pre,treatment_intensity,active_repos_observed,stackoverflow_questions_month,issues_opened,median_close_days,avg_first_response_hours,backlog_open_end_month,is_synthetic,exposure_bucket,months_since_chatgpt,post_period_label,high_exposure,issues_per_active_repo,backlog_per_active_repo,questions_per_active_repo,avg_first_response_days,log_issues_opened,log_backlog_open_end_month,issue_burden_index,year,calendar_month,quarter,repo_scale,post_trend_months,season_sin,season_cos,lag_issues_opened,lag_backlog_open_end_month,lag_avg_first_response_hours,delta_issues_opened,delta_backlog_open_end_month,delta_avg_first_response_hours,log1p_issues_opened,log1p_backlog_open_end_month,active_repos_z,questions_per_active_repo_z,repo_scale_z
2024-05-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,40,1,0.34,0.34,93,236,60,9.96,14.38,162,1,low,17,post,0,0.6451612903225806,1.7419354838709675,2.5376344086021505,0.5991666666666667,4.110873864173311,5.093750200806762,0.3032022760867626,2024,5,2,4.543294782270004,17,0.49999999999999994,-0.8660254037844387,56.0,159.0,13.76,4.0,3.0,0.620000000000001,4.110873864173311,5.093750200806762,-0.8238898099629612,-0.9569450951966137,-0.837651137617124
2024-06-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,41,1,0.34,0.34,87,239,57,10.5,15.51,153,1,low,18,post,0,0.6551724137931034,1.7586206896551724,2.7471264367816093,0.64625,4.060443010546419,5.0369526024136295,0.6115013783117245,2024,6,2,4.477336814478207,18,1.2246467991473532e-16,-1.0,60.0,162.0,14.38,-3.0,-9.0,1.129999999999999,4.060443010546419,5.0369526024136295,-1.0752793109766896,-0.5463331604647108,-1.164449594873265
2024-07-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,42,1,0.34,0.34,92,235,63,9.23,13.19,160,1,low,19,post,0,0.6847826086956522,1.7391304347826086,2.5543478260869565,0.5495833333333333,4.1588830833596715,5.081404364984463,-0.0638902917311871,2024,7,3,4.532599493153256,19,-0.4999999999999998,-0.8660254037844388,57.0,153.0,15.51,6.0,7.0,-2.3200000000000003,4.1588830833596715,5.081404364984463,-0.8657880601319159,-0.9241861938242936,-0.8906425213767701
2024-08-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,43,1,0.34,0.34,94,255,59,10.68,12.62,155,1,low,20,post,0,0.6276595744680851,1.648936170212766,2.7127659574468086,0.5258333333333333,4.0943445622221,5.049856007249537,0.0964041132684049,2024,8,3,4.553876891600541,20,-0.8660254037844384,-0.5000000000000004,63.0,160.0,13.19,-4.0,-5.0,-0.5700000000000003,4.0943445622221,5.049856007249537,-0.7819915597940065,-0.6136809398555901,-0.7852205197628641
2024-09-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,44,1,0.34,0.34,92,246,61,10.79,13.84,151,1,low,21,post,0,0.6630434782608695,1.641304347826087,2.6739130434782608,0.5766666666666667,4.127134385045092,5.0238805208462765,0.4043494985676963,2024,9,3,4.532599493153256,21,-1.0,-1.8369701987210297e-16,59.0,155.0,12.62,2.0,-4.0,1.2200000000000006,4.127134385045092,5.0238805208462765,-0.8657880601319159,-0.6898340532376959,-0.8906425213767701
2024-10-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,45,1,0.34,0.34,91,240,58,10.37,14.3,156,1,low,22,post,0,0.6373626373626373,1.7142857142857142,2.6373626373626373,0.5958333333333333,4.07753744390572,5.056245805348308,0.3353353814884632,2024,10,4,4.5217885770490405,22,-0.8660254037844386,0.5000000000000001,61.0,151.0,13.84,-3.0,5.0,0.46000000000000085,4.07753744390572,5.056245805348308,-0.9076863103008707,-0.7614741681422901,-0.9442067960605436
2024-11-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,46,1,0.34,0.34,94,235,60,9.65,12.76,158,1,low,23,post,0,0.6382978723404256,1.680851063829787,2.5,0.5316666666666666,4.110873864173311,5.0689042022202315,-0.1521860492567073,2024,11,4,4.553876891600541,23,-0.5000000000000004,0.8660254037844384,58.0,156.0,14.3,2.0,2.0,-1.540000000000001,4.110873864173311,5.0689042022202315,-0.7819915597940065,-1.030709894090929,-0.7852205197628641
2024-12-01,rust,rust,rust-lang/rust | tokio-rs/tokio,2,47,1,0.34,0.34,89,238,57,10.26,12.83,162,1,low,24,post,0,0.6404494382022472,1.8202247191011236,2.6741573033707864,0.5345833333333333,4.060443010546419,5.093750200806762,0.110659609214167,2024,12,4,4.499809670330265,24,-2.4492935982947064e-16,1.0,60.0,158.0,12.76,-3.0,4.0,0.07000000000000028,4.060443010546419,5.093750200806762,-0.9914828106387801,-0.6893552950342504,-1.053104523633735
2021-01-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,0,0,0.62,0.0,102,370,48,10.2,14.18,145,1,mid,-23,pre,0,0.4705882352941176,1.4215686274509804,3.627450980392157,0.5908333333333333,3.8918202981106265,4.983606621708336,-0.332074983011998,2021,1,1,4.634728988229636,0,0.49999999999999994,0.8660254037844387,48.0,145.0,14.18,0.0,0.0,0.0,3.8918202981106265,4.983606621708336,-0.4468055584423687,1.179134711440449,-0.3846269094849138
2021-02-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,1,0,0.62,0.0,100,366,50,9.01,13.78,152,1,mid,-22,pre,0,0.5,1.52,3.66,0.5741666666666666,3.9318256327243257,5.030437921392435,-0.6339453060406716,2021,2,1,4.61512051684126,0,0.8660254037844386,0.5000000000000001,48.0,145.0,14.18,2.0,7.0,-0.40000000000000036,3.9318256327243257,5.030437921392435,-0.5306020587802781,1.2429319644001378,-0.48177996639988846
2021-03-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,2,0,0.62,0.0,102,372,54,9.28,13.46,155,1,mid,-21,pre,0,0.5294117647058824,1.5196078431372548,3.647058823529412,0.5608333333333334,4.007333185232471,5.049856007249537,-0.4858829754269675,2021,3,1,4.634728988229636,0,1.0,6.123233995736766e-17,50.0,152.0,13.78,4.0,3.0,-0.3199999999999985,4.007333185232471,5.049856007249537,-0.4468055584423687,1.2175667915366475,-0.3846269094849138
2021-04-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,3,0,0.62,0.0,106,366,49,8.85,13.8,147,1,mid,-20,pre,0,0.4622641509433962,1.3867924528301887,3.452830188679245,0.5750000000000001,3.912023005428146,4.997212273764115,-0.8460432070820175,2021,4,2,4.672828834461906,0,0.8660254037844387,-0.49999999999999983,54.0,155.0,13.46,-5.0,-8.0,0.33999999999999986,3.912023005428146,4.997212273764115,-0.27921255776654985,0.8368716585082715,-0.19585561486733613
2021-05-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,4,0,0.62,0.0,100,371,50,9.5,12.54,150,1,mid,-19,pre,0,0.5,1.5,3.71,0.5225,3.9318256327243257,5.017279836814924,-0.7186347141107456,2021,5,2,4.61512051684126,0,0.49999999999999994,-0.8660254037844387,49.0,147.0,13.8,1.0,3.0,-1.2600000000000016,3.9318256327243257,5.017279836814924,-0.5306020587802781,1.340933768645442,-0.48177996639988846
2021-06-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,5,0,0.62,0.0,98,369,52,8.56,14.67,154,1,mid,-18,pre,0,0.5306122448979592,1.5714285714285714,3.76530612244898,0.61125,3.970291913552122,5.043425116919247,-0.5087229747915838,2021,6,2,4.59511985013459,0,1.2246467991473532e-16,-1.0,50.0,150.0,12.54,2.0,4.0,2.130000000000001,3.970291913552122,5.043425116919247,-0.6143985591181876,1.449335764361678,-0.5808762127315844
2021-07-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,6,0,0.62,0.0,99,359,50,9.21,13.18,144,1,mid,-17,pre,0,0.5050505050505051,1.4545454545454546,3.6262626262626263,0.5491666666666667,3.9318256327243257,4.976733742420574,-0.7431181077772765,2021,7,3,4.605170185988092,0,-0.4999999999999998,-0.8660254037844388,52.0,154.0,14.67,-2.0,-10.0,-1.4900000000000002,3.9318256327243257,4.976733742420574,-0.5725003089492329,1.176805494464922,-0.5310803448207023
2021-08-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,7,0,0.62,0.0,100,354,54,9.86,13.48,163,1,mid,-16,pre,0,0.54,1.63,3.54,0.5616666666666666,4.007333185232471,5.099866427824199,-0.1822444108496045,2021,8,3,4.61512051684126,0,-0.8660254037844384,-0.5000000000000004,50.0,144.0,13.18,4.0,19.0,0.3000000000000007,4.007333185232471,5.099866427824199,-0.5306020587802781,1.0077276342114065,-0.48177996639988846
2021-09-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,8,0,0.62,0.0,97,368,53,9.59,14.34,156,1,mid,-15,pre,0,0.5463917525773195,1.6082474226804124,3.7938144329896906,0.5975,3.9889840465642745,5.056245805348308,-0.1661747817661812,2021,9,3,4.584967478670572,0,-1.0,-1.8369701987210297e-16,54.0,163.0,13.48,-1.0,-7.0,0.8599999999999994,3.9889840465642745,5.056245805348308,-0.6562968092871423,1.505213081741179,-0.6311776310894861
2021-10-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,9,0,0.62,0.0,97,341,53,8.91,13.81,141,1,mid,-14,pre,0,0.5463917525773195,1.4536082474226804,3.515463917525773,0.5754166666666667,3.9889840465642745,4.955827057601261,-0.6391254631008981,2021,10,4,4.584967478670572,0,-0.8660254037844386,0.5000000000000001,53.0,156.0,14.34,0.0,-15.0,-0.5299999999999994,3.9889840465642745,4.955827057601261,-0.6562968092871423,0.9596360271796899,-0.6311776310894861
2021-11-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,10,0,0.62,0.0,93,354,45,8.72,13.39,141,1,mid,-13,pre,0,0.4838709677419355,1.5161290322580645,3.806451612903226,0.5579166666666667,3.828641396489095,4.955827057601261,-0.9507859615297798,2021,11,4,4.543294782270004,0,-0.5000000000000004,0.8660254037844384,53.0,141.0,13.81,-8.0,0.0,-0.41999999999999993,3.828641396489095,4.955827057601261,-0.8238898099629612,1.529982410383159,-0.837651137617124
2021-12-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,11,0,0.62,0.0,97,335,51,9.99,13.16,151,1,mid,-12,pre,0,0.5257731958762887,1.556701030927835,3.453608247422681,0.5483333333333333,3.951243718581427,5.0238805208462765,-0.360246195689342,2021,12,4,4.584967478670572,0,-2.4492935982947064e-16,1.0,45.0,141.0,13.39,6.0,10.0,-0.23000000000000043,3.9512437185814275,5.0238805208462765,-0.6562968092871423,0.8383966817215824,-0.6311776310894861
2022-01-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,12,0,0.62,0.0,94,338,50,9.43,13.79,147,1,mid,-11,pre,0,0.5319148936170213,1.5638297872340423,3.595744680851064,0.5745833333333333,3.9318256327243257,4.997212273764115,-0.4512026888057309,2022,1,1,4.553876891600541,0,0.49999999999999994,0.8660254037844387,51.0,151.0,13.16,-1.0,-4.0,0.629999999999999,3.9318256327243257,4.997212273764115,-0.7819915597940065,1.1169892202210652,-0.7852205197628641
2022-02-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,13,0,0.62,0.0,89,367,48,10.15,13.67,148,1,mid,-10,pre,0,0.5393258426966292,1.6629213483146068,4.123595505617978,0.5695833333333333,3.8918202981106265,5.003946305945459,-0.1978066265701535,2022,2,1,4.499809670330265,0,0.8660254037844386,0.5000000000000001,50.0,147.0,13.79,-2.0,1.0,-0.11999999999999922,3.8918202981106265,5.003946305945459,-0.9914828106387801,2.1515958842116585,-1.053104523633735
2022-03-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,14,0,0.62,0.0,88,356,53,10.47,12.87,152,1,mid,-9,pre,0,0.6022727272727273,1.7272727272727273,4.045454545454546,0.53625,3.9889840465642745,5.030437921392435,-0.0255357085341744,2022,3,1,4.48863636973214,0,1.0,6.123233995736766e-17,48.0,148.0,13.67,5.0,4.0,-0.8000000000000007,3.9889840465642745,5.030437921392435,-1.0333810608077347,1.9984367825821228,-1.108464285618103
2022-04-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,15,0,0.62,0.0,95,344,53,11.16,13.96,135,1,mid,-8,pre,0,0.5578947368421052,1.4210526315789471,3.621052631578947,0.5816666666666667,3.9889840465642745,4.912654885736052,0.0883498519667258,2022,4,2,4.564348191467836,0,0.8660254037844387,-0.49999999999999983,53.0,152.0,12.87,0.0,-17.0,1.0900000000000016,3.9889840465642745,4.912654885736052,-0.7400933096250518,1.1665937168827418,-0.7333389237000434
2022-05-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,16,0,0.62,0.0,98,345,48,9.96,13.71,148,1,mid,-7,pre,0,0.4897959183673469,1.510204081632653,3.520408163265306,0.57125,3.8918202981106265,5.003946305945459,-0.4061005458318029,2022,5,2,4.59511985013459,0,0.49999999999999994,-0.8660254037844387,53.0,135.0,13.96,-5.0,13.0,-0.25,3.8918202981106265,5.003946305945459,-0.6143985591181876,0.9693269272418173,-0.5808762127315844
2022-06-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,17,0,0.62,0.0,95,335,50,9.51,13.9,149,1,mid,-6,pre,0,0.5263157894736842,1.568421052631579,3.526315789473684,0.5791666666666667,3.9318256327243257,5.0106352940962555,-0.4006276647616165,2022,6,2,4.564348191467836,0,1.2246467991473532e-16,-1.0,48.0,148.0,13.71,2.0,1.0,0.1899999999999995,3.9318256327243257,5.0106352940962555,-0.7400933096250518,0.9809060877863754,-0.7333389237000434
2022-07-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,18,0,0.62,0.0,98,360,51,9.55,15.05,151,1,mid,-5,pre,0,0.5204081632653061,1.5408163265306123,3.673469387755102,0.6270833333333333,3.951243718581427,5.0238805208462765,-0.1778259608661451,2022,7,3,4.59511985013459,0,-0.4999999999999998,-0.8660254037844388,50.0,149.0,13.9,1.0,2.0,1.1500000000000004,3.9512437185814275,5.0238805208462765,-0.6143985591181876,1.2693324504417298,-0.5808762127315844
2022-08-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,19,0,0.62,0.0,99,353,56,10.43,13.72,151,1,mid,-4,pre,0,0.5656565656565656,1.5252525252525253,3.5656565656565657,0.5716666666666667,4.04305126783455,5.0238805208462765,0.0006797191553956,2022,8,3,4.605170185988092,0,-0.8660254037844384,-0.5000000000000004,51.0,151.0,15.05,5.0,0.0,-1.33,4.04305126783455,5.0238805208462765,-0.5725003089492329,1.0580154287130377,-0.5310803448207023
2022-09-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,20,0,0.62,0.0,99,352,53,9.35,13.32,145,1,mid,-3,pre,0,0.5353535353535354,1.4646464646464648,3.5555555555555554,0.555,3.9889840465642745,4.983606621708336,-0.5732648363997832,2022,9,3,4.605170185988092,0,-1.0,-1.8369701987210297e-16,56.0,151.0,13.72,-3.0,-6.0,-0.40000000000000036,3.9889840465642745,4.983606621708336,-0.5725003089492329,1.0382170844210563,-0.5310803448207023
2022-10-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,21,0,0.62,0.0,105,351,59,9.42,13.16,156,1,mid,-2,pre,0,0.5619047619047619,1.4857142857142858,3.342857142857143,0.5483333333333333,4.0943445622221,5.056245805348308,-0.3806733276381515,2022,10,4,4.663439094112067,0,-0.8660254037844386,0.5000000000000001,53.0,145.0,13.32,6.0,11.0,-0.16000000000000014,4.0943445622221,5.056245805348308,-0.32111080793550456,0.62132052032992,-0.2423784651475218
2022-11-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,22,0,0.62,0.0,101,350,58,9.68,13.31,157,1,mid,-1,pre,0,0.5742574257425742,1.5544554455445545,3.4653465346534653,0.5545833333333333,4.07753744390572,5.062595033026967,-0.2292751604436908,2022,11,4,4.624972813284271,0,-0.5000000000000004,0.8660254037844384,59.0,156.0,13.16,-1.0,1.0,0.15000000000000036,4.07753744390572,5.062595033026967,-0.48870380861132345,0.861404148268912,-0.4329653138901338
2022-12-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,23,1,0.62,0.62,103,332,61,9.47,15.48,161,1,mid,0,post,0,0.5922330097087378,1.5631067961165048,3.2233009708737863,0.645,4.127134385045092,5.087596335232384,0.192158378476038,2022,12,4,4.6443908991413725,0,-2.4492935982947064e-16,1.0,58.0,157.0,13.31,3.0,4.0,2.17,4.127134385045092,5.087596335232384,-0.404907308273414,0.38698610906930225,-0.33675555010542585
2023-01-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,24,1,0.62,0.62,105,330,61,10.95,16.57,156,1,mid,1,post,0,0.580952380952381,1.4857142857142858,3.142857142857143,0.6904166666666667,4.127134385045092,5.056245805348308,0.7936247266849801,2023,1,1,4.663439094112067,1,0.49999999999999994,0.8660254037844387,61.0,161.0,15.48,0.0,-5.0,1.0899999999999999,4.127134385045092,5.056245805348308,-0.32111080793550456,0.22931330334870131,-0.2423784651475218
2023-02-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,25,1,0.62,0.62,99,347,58,10.83,14.46,156,1,mid,2,post,0,0.5858585858585859,1.5757575757575757,3.505050505050505,0.6025,4.07753744390572,5.056245805348308,0.3747979718592283,2023,2,1,4.605170185988092,2,0.8660254037844386,0.5000000000000001,61.0,156.0,16.57,-3.0,0.0,-2.1099999999999994,4.07753744390572,5.056245805348308,-0.5725003089492329,0.9392253629611534,-0.5310803448207023
2023-03-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,26,1,0.62,0.62,103,361,63,9.84,14.83,167,1,mid,3,post,0,0.6116504854368932,1.6213592233009708,3.504854368932039,0.6179166666666667,4.1588830833596715,5.123963979403259,0.3129474160322173,2023,3,1,4.6443908991413725,3,1.0,6.123233995736766e-17,58.0,156.0,14.46,5.0,11.0,0.3699999999999992,4.1588830833596715,5.123963979403259,-0.404907308273414,0.9388409290914064,-0.33675555010542585
2023-04-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,27,1,0.62,0.62,100,344,61,10.2,15.87,154,1,mid,4,post,0,0.61,1.54,3.44,0.66125,4.127134385045092,5.043425116919247,0.4772870313116908,2023,4,2,4.61512051684126,4,0.8660254037844387,-0.49999999999999983,63.0,167.0,14.83,-2.0,-13.0,1.0399999999999991,4.127134385045092,5.043425116919247,-0.5306020587802781,0.8117240257207972,-0.48177996639988846
2023-05-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,28,1,0.62,0.62,104,342,59,9.88,15.05,159,1,mid,5,post,0,0.5673076923076923,1.5288461538461535,3.2884615384615383,0.6270833333333333,4.0943445622221,5.075173815233827,0.1543524955372763,2023,5,2,4.653960350157523,5,0.49999999999999994,-0.8660254037844387,61.0,154.0,15.87,-2.0,5.0,-0.8199999999999985,4.0943445622221,5.075173815233827,-0.36300905810445927,0.5147031728542585,-0.2893422968842562
2023-06-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,29,1,0.62,0.62,101,345,64,9.67,15.63,166,1,mid,6,post,0,0.6336633663366337,1.6435643564356437,3.415841584158416,0.65125,4.174387269895637,5.117993812416755,0.454142016758703,2023,6,2,4.624972813284271,6,1.2246467991473532e-16,-1.0,59.0,159.0,15.05,5.0,7.0,0.5800000000000001,4.174387269895637,5.117993812416755,-0.48870380861132345,0.764372658917126,-0.4329653138901338
2023-07-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,30,1,0.62,0.62,104,319,61,9.63,14.27,159,1,mid,7,post,0,0.5865384615384616,1.5288461538461535,3.0673076923076925,0.5945833333333334,4.127134385045092,5.075173815233827,-0.0089725524311811,2023,7,3,4.653960350157523,7,-0.4999999999999998,-0.8660254037844388,64.0,166.0,15.63,-3.0,-7.0,-1.3600000000000012,4.127134385045092,5.075173815233827,-0.36300905810445927,0.08123365407695039,-0.2893422968842562
2023-08-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,31,1,0.62,0.62,101,314,59,10.7,14.65,155,1,mid,8,post,0,0.5841584158415841,1.534653465346535,3.108910891089109,0.6104166666666667,4.0943445622221,5.049856007249537,0.3550379749306047,2023,8,3,4.624972813284271,8,-0.8660254037844384,-0.5000000000000004,61.0,159.0,14.27,-2.0,-4.0,0.3800000000000008,4.0943445622221,5.049856007249537,-0.48870380861132345,0.16277742493604785,-0.4329653138901338
2023-09-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,32,1,0.62,0.62,99,335,64,9.32,15.64,160,1,mid,9,post,0,0.6464646464646465,1.616161616161616,3.3838383838383836,0.6516666666666667,4.174387269895637,5.081404364984463,0.3143476901295297,2023,9,3,4.605170185988092,9,-1.0,-1.8369701987210297e-16,59.0,155.0,14.65,5.0,5.0,0.9900000000000002,4.174387269895637,5.081404364984463,-0.5725003089492329,0.7016452314573841,-0.5310803448207023
2023-10-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,33,1,0.62,0.62,99,323,61,10.07,14.49,163,1,mid,10,post,0,0.6161616161616161,1.6464646464646464,3.2626262626262625,0.60375,4.127134385045092,5.099866427824199,0.2924851545347272,2023,10,4,4.605170185988092,10,-0.8660254037844386,0.5000000000000001,64.0,160.0,15.64,-3.0,3.0,-1.1500000000000004,4.127134385045092,5.099866427824199,-0.5725003089492329,0.46406509995361556,-0.5310803448207023
2023-11-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,34,1,0.62,0.62,98,315,58,10.49,16.21,167,1,mid,11,post,0,0.5918367346938775,1.7040816326530612,3.2142857142857144,0.6754166666666667,4.07753744390572,5.123963979403259,0.7095467237370909,2023,11,4,4.59511985013459,11,-0.5000000000000004,0.8660254037844384,61.0,163.0,14.49,-3.0,4.0,1.7200000000000006,4.07753744390572,5.123963979403259,-0.6143985591181876,0.36931588084199396,-0.5808762127315844
2023-12-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,35,1,0.62,0.62,95,313,62,10.7,16.61,159,1,mid,12,post,0,0.6526315789473685,1.673684210526316,3.294736842105263,0.6920833333333333,4.143134726391533,5.075173815233827,0.9380714760362197,2023,12,4,4.564348191467836,12,-2.4492935982947064e-16,1.0,58.0,167.0,16.21,4.0,-8.0,0.3999999999999986,4.143134726391533,5.075173815233827,-0.7400933096250518,0.5270029944397019,-0.7333389237000434
2024-01-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,36,1,0.62,0.62,98,316,60,10.91,16.07,161,1,mid,13,post,0,0.6122448979591837,1.6428571428571428,3.2244897959183674,0.6695833333333333,4.110873864173311,5.087596335232384,0.8186642353945285,2024,1,1,4.59511985013459,13,0.49999999999999994,0.8660254037844387,62.0,159.0,16.61,-2.0,2.0,-0.5399999999999991,4.110873864173311,5.087596335232384,-0.6143985591181876,0.3893162490553212,-0.5808762127315844
2024-02-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,37,1,0.62,0.62,93,307,62,9.94,16.47,163,1,mid,14,post,0,0.6666666666666666,1.7526881720430108,3.3010752688172045,0.6862499999999999,4.143134726391533,5.099866427824199,0.7446024505385709,2024,2,1,4.543294782270004,14,0.8660254037844386,0.5000000000000001,60.0,161.0,16.07,2.0,2.0,0.3999999999999986,4.143134726391533,5.099866427824199,-0.8238898099629612,0.5394265395166395,-0.837651137617124
2024-03-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,38,1,0.62,0.62,95,304,58,10.52,16.69,165,1,mid,15,post,0,0.6105263157894737,1.736842105263158,3.2,0.6954166666666667,4.07753744390572,5.111987788356544,0.8390720221578994,2024,3,1,4.564348191467836,15,1.0,6.123233995736766e-17,62.0,163.0,16.47,-4.0,2.0,0.22000000000000242,4.07753744390572,5.111987788356544,-0.7400933096250518,0.3413153653433356,-0.7333389237000434
2024-04-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,39,1,0.62,0.62,97,301,62,10.72,15.62,162,1,mid,16,post,0,0.6391752577319587,1.6701030927835052,3.1030927835051547,0.6508333333333333,4.143134726391533,5.093750200806762,0.7619681417479303,2024,4,2,4.584967478670572,16,0.8660254037844387,-0.49999999999999983,58.0,165.0,16.69,4.0,-3.0,-1.070000000000002,4.143134726391533,5.093750200806762,-0.6562968092871423,0.15137372412563166,-0.6311776310894861
2024-05-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,40,1,0.62,0.62,99,304,61,9.99,14.78,159,1,mid,17,post,0,0.6161616161616161,1.606060606060606,3.0707070707070705,0.6158333333333333,4.127134385045092,5.075173815233827,0.2782157760266209,2024,5,2,4.605170185988092,17,0.49999999999999994,-0.8660254037844387,62.0,162.0,15.62,-1.0,-3.0,-0.8399999999999999,4.127134385045092,5.075173815233827,-0.5725003089492329,0.08789655840598155,-0.5310803448207023
2024-06-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,41,1,0.62,0.62,99,314,63,10.6,14.91,162,1,mid,18,post,0,0.6363636363636364,1.6363636363636365,3.1717171717171717,0.62125,4.1588830833596715,5.093750200806762,0.5901314331546186,2024,6,2,4.605170185988092,18,1.2246467991473532e-16,-1.0,61.0,159.0,14.78,2.0,3.0,0.13000000000000078,4.1588830833596715,5.093750200806762,-0.5725003089492329,0.2858800013257892,-0.5310803448207023
2024-07-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,42,1,0.62,0.62,104,310,66,10.84,14.63,176,1,mid,19,post,0,0.6346153846153846,1.6923076923076923,2.980769230769231,0.6095833333333334,4.204692619390966,5.176149732573829,0.76273436279653,2024,7,3,4.653960350157523,19,-0.4999999999999998,-0.8660254037844388,63.0,162.0,14.91,3.0,14.0,-0.27999999999999936,4.204692619390966,5.176149732573829,-0.36300905810445927,-0.08838485327069244,-0.2893422968842562
2024-08-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,43,1,0.62,0.62,104,331,67,10.91,16.33,165,1,mid,20,post,0,0.6442307692307693,1.5865384615384617,3.1826923076923075,0.6804166666666666,4.219507705176107,5.111987788356544,1.0161379481542534,2024,8,3,4.653960350157523,20,-0.8660254037844384,-0.5000000000000004,66.0,176.0,14.63,1.0,-11.0,1.6999999999999975,4.219507705176107,5.111987788356544,-0.36300905810445927,0.30739166387380634,-0.2893422968842562
2024-09-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,44,1,0.62,0.62,102,327,69,10.42,16.6,163,1,mid,21,post,0,0.6764705882352942,1.5980392156862746,3.2058823529411766,0.6916666666666668,4.248495242049359,5.099866427824199,0.9760514108895948,2024,9,3,4.634728988229636,21,-1.0,-1.8369701987210297e-16,67.0,165.0,16.33,2.0,-2.0,0.2700000000000031,4.248495242049359,5.099866427824199,-0.4468055584423687,0.35284498937219494,-0.3846269094849138
2024-10-01,tensorflow,tensorflow,tensorflow/tensorflow | keras-team/keras,2,45,1,0.62,0.62,107,330,68,10.18,15.77,166,1,mid,22,post,0,0.6355140186915887,1.5514018691588785,3.0841121495327104,0.6570833333333334,4.23410650459726,5.117993812416755,0.6712682304981131,2024,10,4,4.68213122712422,22,-0.8660254037844386,0.5000000000000001,69.0,163.0,16.6,-1.0,3.0,-0.8300000000000018,4.23410650459726,5.117993812416755,-0.23731430759759511,0.11417099662524634,-0.14976554155835853
